epic_number,Campaign,Class,Probability
205926391,3,OTHPER,0.466733
205926402,3,OTHPER,0.454743
205926404,3, Noise,0.499609
205926585,3,OTHPER,0.520732
205926618,3,OTHPER,0.6238520000000001
205926726,3, Noise,0.683072
205926738,3, Noise,0.468918
205926751,3, Noise,0.6169640000000001
205926823,3, Noise,0.5915159999999999
205926843,3,OTHPER,0.967724
205926926,3, Noise,0.40891900000000003
205926991,3, Noise,0.571241
205927104,3, Noise,0.49088000000000004
205927117,3,OTHPER,0.518844
205927132,3,OTHPER,0.423073
205927266,3, Noise,0.498964
205927268,3,OTHPER,0.606111
205927344,3, Noise,0.409501
205927366,3, Noise,0.518842
205927390,3, Noise,0.609049
205927392,3, Noise,0.508116
205927407,3,OTHPER,0.47375600000000007
205927476,3, Noise,0.47
205927592,3, Noise,0.457987
205927655,3, Noise,0.452166
205927674,3,OTHPER,0.8795780000000001
205927680,3, Noise,0.6105970000000001
205927714,3,OTHPER,0.721847
205927759,3, Noise,0.532473
205927780,3,OTHPER,0.46129
205927832,3, Noise,0.412666
205927870,3, Noise,0.529003
205927877,3, Noise,0.529488
205927879,3, Noise,0.412666
205928036,3, Noise,0.465697
205928073,3,OTHPER,0.780775
205928240,3, Noise,0.5120979999999999
205928279,3,OTHPER,0.5328149999999999
205928320,3,OTHPER,0.556615
205928328,3, Noise,0.650084
205928337,3, Noise,0.539637
205928349,3, Noise,0.481476
205928376,3,OTHPER,0.641842
205928505,3, Noise,0.46685600000000005
205928528,3, Noise,0.502505
205928557,3,OTHPER,0.497283
205928570,3, Noise,0.490442
205928610,3, Noise,0.45774499999999996
205928705,3, Noise,0.552296
205928726,3, Noise,0.45697200000000004
205928834,3, Noise,0.453114
205928882,3,OTHPER,0.886667
205928894,3,OTHPER,0.9123690000000001
205928921,3,OTHPER,0.583989
205929020,3,OTHPER,0.70781
205929054,3, Noise,0.526547
205929080,3, Noise,0.444391
205929116,3, Noise,0.509069
205929144,3,OTHPER,0.493375
205929208,3, Noise,0.5294909999999999
205929224,3,OTHPER,0.882569
205929266,3, Noise,0.480761
205929352,3, Noise,0.474656
205929359,3,OTHPER,0.5550109999999999
205929445,3,OTHPER,0.785578
205929460,3, Noise,0.47415
205929551,3,OTHPER,0.912543
205929562,3,OTHPER,0.552593
205929572,3,OTHPER,0.586186
205929651,3,  GDOR,0.5888479999999999
205929676,3, Noise,0.5543680000000001
205929691,3, Noise,0.477965
205929709,3,OTHPER,0.498813
205929760,3, Noise,0.728395
205929769,3, Noise,0.501496
205929903,3,OTHPER,0.45930600000000005
205929927,3, Noise,0.409586
205929936,3,OTHPER,0.486324
205929982,3, Noise,0.537022
205930058,3,OTHPER,0.460271
205930137,3, Noise,0.542926
205930168,3,OTHPER,0.827363
205930191,3, Noise,0.512678
205930326,3, Noise,0.475822
205930391,3, Noise,0.476483
205930438,3,OTHPER,0.474
205930485,3, Noise,0.538299
205930527,3, Noise,0.5980850000000001
205930577,3,  RRab,0.40692399999999995
205930580,3,OTHPER,0.47012600000000004
205930596,3, Noise,0.454009
205930624,3, Noise,0.704328
205930631,3,OTHPER,0.523846
205930685,3,OTHPER,0.5259229999999999
205930745,3, Noise,0.507305
205930806,3, Noise,0.640871
205930827,3,OTHPER,0.42111400000000004
205930831,3, Noise,0.537776
205930855,3, Noise,0.453532
205930903,3,OTHPER,0.880575
205931007,3, Noise,0.43273900000000004
205931045,3,OTHPER,0.49715600000000004
205931083,3, Noise,0.546339
205931197,3, Noise,0.501581
205931255,3,OTHPER,0.64295
205931348,3,OTHPER,0.486075
205931354,3, Noise,0.474225
205931546,3, Noise,0.544439
205931577,3, Noise,0.494036
205931608,3, Noise,0.510462
205931622,3,OTHPER,0.46741800000000006
205931628,3, Noise,0.627026
205931660,3,OTHPER,0.844474
205931661,3, Noise,0.465696
205931694,3,    EA,0.500984
205931714,3,OTHPER,0.47963500000000003
205931799,3,OTHPER,0.47858900000000004
205931849,3,OTHPER,0.596134
205931870,3,OTHPER,0.549505
205931960,3,OTHPER,0.646943
205931975,3,OTHPER,0.6586770000000001
205932013,3, Noise,0.716125
205932033,3, Noise,0.489807
205932044,3,OTHPER,0.47219700000000003
205932062,3,OTHPER,0.480177
205932097,3,OTHPER,0.49474700000000005
205932111,3,OTHPER,0.466211
205932188,3, Noise,0.503727
205932218,3, Noise,0.686634
205932262,3, Noise,0.467495
205932341,3, Noise,0.46179799999999993
205932644,3, Noise,0.421237
205932647,3, Noise,0.425842
205932775,3, Noise,0.5342439999999999
205932812,3, Noise,0.590629
205932844,3,OTHPER,0.929724
205932894,3, Noise,0.809874
205932941,3,OTHPER,0.48976899999999995
205933069,3, Noise,0.601067
205933177,3,OTHPER,0.48980799999999997
205933179,3, Noise,0.5052409999999999
205933242,3,OTHPER,0.45041099999999995
205933248,3, Noise,0.465116
205933284,3, Noise,0.534747
205933304,3,OTHPER,0.501939
205933375,3, Noise,0.534473
205933508,3,OTHPER,0.520039
205933516,3,OTHPER,0.504021
205933526,3, Noise,0.527752
205933549,3, Noise,0.496595
205933593,3, Noise,0.47909399999999996
205933722,3,OTHPER,0.5080479999999999
205933913,3, Noise,0.6107130000000001
205933915,3, Noise,0.468851
205933949,3,OTHPER,0.563608
205933985,3, Noise,0.456759
205934106,3, Noise,0.401955
205934139,3,OTHPER,0.504265
205934148,3,OTHPER,0.519478
205934169,3,OTHPER,0.44255200000000006
205934195,3, Noise,0.483154
205934242,3, Noise,0.594287
205934270,3,OTHPER,0.610223
205934280,3, Noise,0.547133
205934305,3,OTHPER,0.478925
205934370,3, Noise,0.527096
205934375,3, Noise,0.557792
205934378,3,  GDOR,0.7185729999999999
205934397,3,OTHPER,0.6240720000000001
205934435,3,OTHPER,0.479109
205934458,3, Noise,0.443953
205934486,3,OTHPER,0.516461
205934569,3,    EB,0.998682
205934686,3,OTHPER,0.703862
205934739,3, Noise,0.475948
205934759,3, Noise,0.661333
205934796,3, Noise,0.49542600000000003
205934805,3,OTHPER,0.5592520000000001
205934874,3,    EB,0.46053999999999995
205934960,3,OTHPER,0.670234
205935022,3,OTHPER,0.891965
205935064,3, Noise,0.43887
205935085,3,OTHPER,0.411443
205935182,3, Noise,0.479317
205935183,3, Noise,0.450346
205935192,3, Noise,0.518599
205935237,3, Noise,0.494597
205935325,3,OTHPER,0.471129
205935341,3,OTHPER,0.8049689999999999
205935353,3, Noise,0.508042
205935417,3, Noise,0.554755
205935462,3, Noise,0.533129
205935513,3, Noise,0.572394
205935544,3,OTHPER,0.450351
205935609,3, Noise,0.799269
205935633,3,OTHPER,0.616373
205935708,3,OTHPER,0.894172
205935712,3, Noise,0.46007200000000004
205935783,3,OTHPER,0.660366
205935805,3, Noise,0.458999
205935835,3, Noise,0.421995
205935953,3, Noise,0.47096800000000005
205935967,3, Noise,0.446616
205936012,3,OTHPER,0.499924
205936043,3, Noise,0.529881
205936095,3, Noise,0.47500200000000004
205936120,3, Noise,0.7316819999999999
205936142,3, Noise,0.44485600000000003
205936182,3,OTHPER,0.49113
205936222,3,    EA,0.9788600000000001
205936318,3,OTHPER,0.502429
205936383,3, Noise,0.598374
205936398,3, Noise,0.45548
205936544,3,OTHPER,0.51868
205936686,3,OTHPER,0.561584
205936714,3,OTHPER,0.587075
205936731,3,OTHPER,0.558724
205936764,3,OTHPER,0.46489300000000006
205936867,3,OTHPER,0.575114
205936903,3, Noise,0.701869
205936921,3, Noise,0.591973
205936960,3, Noise,0.427203
205936967,3,OTHPER,0.714693
205937021,3,OTHPER,0.608755
205937053,3, Noise,0.480206
205937098,3,OTHPER,0.49021400000000004
205937120,3, Noise,0.5570350000000001
205937146,3,OTHPER,0.71863
205937226,3, Noise,0.490774
205937227,3, Noise,0.501837
205937442,3, Noise,0.508888
205937472,3, Noise,0.468124
205937523,3,OTHPER,0.468247
205937587,3, Noise,0.466088
205937604,3,OTHPER,0.721039
205937656,3, Noise,0.571624
205937797,3, Noise,0.529088
205937799,3,OTHPER,0.481195
205937851,3,OTHPER,0.533936
205937958,3, Noise,0.522439
205938040,3, Noise,0.479542
205938041,3, Noise,0.5868770000000001
205938046,3, Noise,0.701921
205938119,3,OTHPER,0.45579200000000003
205938121,3, Noise,0.694523
205938158,3, Noise,0.52654
205938167,3, Noise,0.46035299999999996
205938174,3,OTHPER,0.76269
205938176,3, Noise,0.518016
205938210,3, Noise,0.6196010000000001
205938316,3, Noise,0.563926
205938338,3, Noise,0.527978
205938377,3, Noise,0.640867
205938404,3,OTHPER,0.613671
205938453,3, Noise,0.49363
205938474,3,OTHPER,0.621997
205938504,3,OTHPER,0.454917
205938625,3, Noise,0.540533
205938631,3,OTHPER,0.9261530000000001
205938653,3, Noise,0.617815
205938708,3,OTHPER,0.476433
205938719,3, Noise,0.49405699999999997
205938750,3, Noise,0.8235540000000001
205938753,3, Noise,0.536563
205938819,3, Noise,0.463347
205938820,3, Noise,0.46783800000000003
205938866,3, Noise,0.482079
205938940,3,OTHPER,0.550822
205938941,3, Noise,0.535519
205938950,3, Noise,0.524215
205938957,3,OTHPER,0.468919
205938997,3,OTHPER,0.492533
205939162,3,OTHPER,0.569145
205939221,3,OTHPER,0.435058
205939273,3, Noise,0.54056
205939297,3,OTHPER,0.48076
205939315,3,    EA,0.6415420000000001
205939346,3,OTHPER,0.507053
205939498,3,OTHPER,0.629967
205939537,3, Noise,0.41473699999999997
205939610,3, Noise,0.469027
205939624,3, Noise,0.770308
205939625,3, Noise,0.452049
205939680,3, Noise,0.500124
205939698,3,OTHPER,0.48347799999999996
205939705,3,OTHPER,0.6428590000000001
205939706,3, Noise,0.5359229999999999
205939803,3,OTHPER,0.500482
205939865,3, Noise,0.537607
205939921,3,OTHPER,0.42401099999999997
205940072,3,OTHPER,0.499643
205940187,3,OTHPER,0.537301
205940228,3, Noise,0.487724
205940229,3, Noise,0.533234
205940237,3,OTHPER,0.444855
205940323,3,OTHPER,0.651791
205940410,3, Noise,0.6632020000000001
205940512,3,OTHPER,0.45377700000000004
205940677,3, Noise,0.5317430000000001
205940708,3, Noise,0.5898899999999999
205940747,3, Noise,0.486834
205940750,3,OTHPER,0.527436
205940760,3,OTHPER,0.521796
205940923,3,OTHPER,0.493271
205941043,3, Noise,0.45543500000000003
205941056,3,OTHPER,0.697713
205941115,3,OTHPER,0.43182
205941157,3,OTHPER,0.47163900000000003
205941194,3, Noise,0.522949
205941196,3, Noise,0.573062
205941211,3, Noise,0.524257
205941250,3,OTHPER,0.6331220000000001
205941270,3,OTHPER,0.5166470000000001
205941274,3,  RRab,0.960074
205941296,3, Noise,0.514192
205941372,3,OTHPER,0.505576
205941410,3, Noise,0.501217
205941422,3, Noise,0.474988
205941432,3,OTHPER,0.6122850000000001
205941448,3, Noise,0.621347
205941526,3, Noise,0.546115
205941554,3, Noise,0.48461000000000004
205941565,3, Noise,0.7721640000000001
205941596,3,OTHPER,0.7862899999999999
205941600,3,OTHPER,0.529038
205941631,3,OTHPER,0.547979
205941673,3, Noise,0.41452700000000003
205941799,3,OTHPER,0.558538
205941804,3,OTHPER,0.48384499999999997
205941822,3, Noise,0.617257
205941840,3, Noise,0.457657
205941842,3, Noise,0.462708
205941857,3, Noise,0.692203
205941962,3, Noise,0.69604
205942040,3, Noise,0.448337
205942107,3,OTHPER,0.5391560000000001
205942268,3, Noise,0.47086300000000003
205942270,3, Noise,0.79114
205942331,3, Noise,0.474571
205942336,3, Noise,0.611097
205942408,3,OTHPER,0.911961
205942440,3,OTHPER,0.584508
205942463,3, Noise,0.6711560000000001
205942481,3, Noise,0.41221
205942552,3,OTHPER,0.5004689999999999
205942564,3,OTHPER,0.5287430000000001
205942682,3, Noise,0.554771
205942684,3, Noise,0.780957
205942762,3, Noise,0.5013380000000001
205942773,3, Noise,0.623028
205942778,3, Noise,0.527208
205942817,3, Noise,0.5681430000000001
205942819,3, Noise,0.487421
205942838,3, Noise,0.684932
205942857,3, Noise,0.497386
205942958,3, Noise,0.46142700000000003
205942989,3, Noise,0.464305
205942992,3, Noise,0.413261
205942995,3, Noise,0.641317
205943009,3,  GDOR,0.764178
205943030,3,OTHPER,0.561549
205943150,3, Noise,0.5057699999999999
205943203,3, Noise,0.514895
205943213,3,OTHPER,0.458662
205943222,3, Noise,0.45173599999999997
205943233,3,OTHPER,0.819348
205943239,3, Noise,0.480103
205943299,3, Noise,0.484325
205943325,3, Noise,0.49385500000000004
205943345,3,OTHPER,0.937264
205943409,3, Noise,0.40811
205943540,3, Noise,0.635799
205943679,3, Noise,0.571616
205943686,3, Noise,0.730191
205943696,3,OTHPER,0.522706
205943711,3,OTHPER,0.461346
205943728,3, Noise,0.503545
205943807,3, Noise,0.639788
205944178,3, Noise,0.6535310000000001
205944181,3, Noise,0.545112
205944199,3, Noise,0.46590600000000004
205944272,3,OTHPER,0.480433
205944358,3, Noise,0.528044
205944420,3, Noise,0.5269520000000001
205944453,3, Noise,0.677441
205944495,3, Noise,0.5259520000000001
205944548,3,OTHPER,0.671317
205944559,3, Noise,0.433295
205944626,3,OTHPER,0.8648309999999999
205944666,3, Noise,0.45756099999999994
205944723,3, Noise,0.53488
205945076,3,OTHPER,0.585665
205945123,3,OTHPER,0.48446999999999996
205945130,3,OTHPER,0.712623
205945132,3, Noise,0.480058
205945158,3, Noise,0.527608
205945162,3, Noise,0.515826
205945217,3, Noise,0.603704
205945260,3, Noise,0.555658
205945331,3, Noise,0.644521
205945340,3, Noise,0.552558
205945376,3, Noise,0.514538
205945514,3,OTHPER,0.5203720000000001
205945516,3, Noise,0.42817299999999997
205945612,3, Noise,0.5211979999999999
205945657,3, Noise,0.441675
205945695,3,OTHPER,0.5354949999999999
205945716,3, Noise,0.5392399999999999
205945757,3, Noise,0.549916
205945797,3, Noise,0.5541189999999999
205945870,3,OTHPER,0.48758
205945914,3,OTHPER,0.948984
205945933,3,OTHPER,0.442755
205945953,3,    EB,0.997281
205946087,3, Noise,0.572803
205946116,3,OTHPER,0.483224
205946209,3, Noise,0.751005
205946304,3, Noise,0.528493
205946356,3, Noise,0.445636
205946454,3, Noise,0.640977
205946456,3,OTHPER,0.977391
205946529,3,OTHPER,0.505855
205946682,3, Noise,0.48007799999999995
205946702,3, Noise,0.575272
205946737,3,OTHPER,0.483562
205946758,3,OTHPER,0.722855
205946785,3,OTHPER,0.805353
205946789,3, Noise,0.438309
205946940,3, Noise,0.6370680000000001
205946992,3, Noise,0.710805
205947026,3, Noise,0.627163
205947048,3, Noise,0.499478
205947067,3,OTHPER,0.638804
205947105,3, Noise,0.583979
205947161,3,OTHPER,0.611125
205947214,3,    EA,0.6096229999999999
205947286,3, Noise,0.5048699999999999
205947348,3, Noise,0.551354
205947384,3,OTHPER,0.484401
205947443,3, Noise,0.588067
205947483,3, Noise,0.541198
205947522,3,OTHPER,0.52117
205947539,3,OTHPER,0.526304
205947743,3, Noise,0.420188
205947774,3,  GDOR,0.580958
205947948,3,OTHPER,0.638628
205947977,3, Noise,0.498763
205948117,3, Noise,0.5086510000000001
205948121,3, Noise,0.521623
205948257,3,OTHPER,0.576102
205948343,3,OTHPER,0.789513
205948419,3, Noise,0.5407850000000001
205948433,3, Noise,0.42208199999999996
205948475,3,OTHPER,0.47356899999999996
205948478,3,OTHPER,0.924374
205948516,3, Noise,0.7628119999999999
205948574,3,OTHPER,0.45915200000000006
205948635,3,OTHPER,0.531824
205948681,3, Noise,0.5337
205948912,3,OTHPER,0.500971
205948934,3,OTHPER,0.415761
205948974,3, Noise,0.509192
205949027,3,OTHPER,0.4934
205949028,3,OTHPER,0.555979
205949066,3, Noise,0.632563
205949211,3, Noise,0.453556
205949304,3, Noise,0.516042
205949322,3,OTHPER,0.8733299999999999
205949328,3, Noise,0.44697700000000007
205949402,3,OTHPER,0.484942
205949405,3, Noise,0.651457
205949519,3, Noise,0.421501
205949539,3, Noise,0.8215450000000001
205949613,3, Noise,0.595908
205949643,3,OTHPER,0.853389
205949726,3, Noise,0.578952
205949783,3,OTHPER,0.711004
205949849,3,OTHPER,0.454533
205950053,3, Noise,0.521227
205950104,3,OTHPER,0.473946
205950111,3, Noise,0.47976199999999997
205950221,3, Noise,0.49753400000000003
205950253,3, Noise,0.50812
205950267,3, Noise,0.504981
205950308,3,OTHPER,0.587867
205950309,3, Noise,0.448855
205950343,3, Noise,0.745015
205950374,3,OTHPER,0.5098520000000001
205950384,3,OTHPER,0.583307
205950574,3, Noise,0.629043
205950779,3, Noise,0.631737
205950842,3, Noise,0.475789
205950854,3, Noise,0.49381899999999995
205950976,3,OTHPER,0.48608
205950983,3, Noise,0.5492090000000001
205951014,3, Noise,0.484621
205951029,3,OTHPER,0.5872609999999999
205951113,3,OTHPER,0.7205699999999999
205951125,3,OTHPER,0.625778
205951131,3, Noise,0.596792
205951216,3, Noise,0.544571
205951233,3, Noise,0.487835
205951306,3,OTHPER,0.464792
205951387,3, Noise,0.9118290000000001
205951420,3, Noise,0.501649
205951485,3, Noise,0.48963100000000004
205951628,3,OTHPER,0.49126000000000003
205951739,3, Noise,0.5135
205951778,3,OTHPER,0.46277299999999993
205951808,3, Noise,0.45309099999999997
205951880,3, Noise,0.697023
205951993,3,OTHPER,0.494904
205952023,3,OTHPER,0.46713999999999994
205952084,3, Noise,0.540284
205952128,3, Noise,0.506649
205952135,3, Noise,0.467718
205952139,3, Noise,0.497147
205952210,3, Noise,0.493935
205952295,3,OTHPER,0.44032200000000005
205952309,3, Noise,0.5302979999999999
205952324,3, Noise,0.900724
205952359,3, Noise,0.6986899999999999
205952383,3,OTHPER,0.5275479999999999
205952424,3,OTHPER,0.474764
205952497,3,OTHPER,0.507265
205952500,3, Noise,0.861296
205952590,3,OTHPER,0.603639
205952605,3, Noise,0.5206810000000001
205952682,3, Noise,0.41261499999999995
205952749,3, Noise,0.454258
205952790,3,OTHPER,0.44978599999999996
205952803,3,OTHPER,0.516832
205952809,3,OTHPER,0.461873
205952817,3, Noise,0.49071899999999996
205952839,3,OTHPER,0.49152399999999996
205952853,3,OTHPER,0.858369
205952863,3, Noise,0.589635
205952874,3,OTHPER,0.453053
205952875,3, Noise,0.453096
205952901,3, Noise,0.668694
205952931,3, Noise,0.5236689999999999
205952956,3, Noise,0.434096
205952992,3, Noise,0.741577
205953049,3,OTHPER,0.413042
205953136,3,OTHPER,0.48042799999999997
205953137,3, Noise,0.790672
205953151,3, Noise,0.44475
205953220,3,OTHPER,0.483212
205953222,3,OTHPER,0.47816899999999996
205953253,3,OTHPER,0.745217
205953287,3, Noise,0.570836
205953373,3, Noise,0.49085
205953416,3, Noise,0.6202880000000001
205953480,3, Noise,0.44975600000000004
205953481,3,OTHPER,0.680455
205953522,3, Noise,0.5059600000000001
205953578,3,OTHPER,0.907591
205953598,3,OTHPER,0.48289099999999996
205953611,3, Noise,0.45853299999999997
205953684,3, Noise,0.41316899999999995
205953768,3, Noise,0.726632
205953789,3,OTHPER,0.917594
205953796,3, Noise,0.526325
205953808,3, Noise,0.808984
205953865,3, Noise,0.47613599999999995
205953896,3, Noise,0.451321
205954004,3, Noise,0.48912100000000003
205954011,3, Noise,0.6456810000000001
205954031,3, Noise,0.481019
205954042,3, Noise,0.5008859999999999
205954140,3,OTHPER,0.486062
205954194,3, Noise,0.804079
205954201,3,OTHPER,0.490371
205954213,3,OTHPER,0.484108
205954223,3,OTHPER,0.517004
205954224,3, Noise,0.826833
205954247,3, Noise,0.414882
205954257,3,OTHPER,0.544666
205954359,3,OTHPER,0.517848
205954366,3, Noise,0.646265
205954477,3, Noise,0.659709
205954517,3,  GDOR,0.908185
205954528,3, Noise,0.580484
205954593,3,OTHPER,0.663279
205954646,3, Noise,0.63477
205954647,3,OTHPER,0.47792399999999996
205954783,3, Noise,0.488278
205954906,3, Noise,0.491874
205954919,3, Noise,0.460059
205954958,3, Noise,0.524508
205954972,3, Noise,0.46511800000000003
205955030,3, Noise,0.47924799999999995
205955036,3,OTHPER,0.485092
205955085,3,OTHPER,0.5287470000000001
205955086,3, Noise,0.8077529999999999
205955092,3,OTHPER,0.43954
205955110,3,  RRab,0.540354
205955212,3, Noise,0.518958
205955232,3, Noise,0.552192
205955341,3, Noise,0.451433
205955475,3, Noise,0.5616220000000001
205955507,3, Noise,0.438175
205955510,3,OTHPER,0.46009300000000003
205955544,3, Noise,0.461843
205955585,3, Noise,0.439723
205955592,3,OTHPER,0.544554
205955599,3, Noise,0.500434
205955601,3,OTHPER,0.48810200000000004
205955655,3, Noise,0.424788
205955699,3,    EB,0.647076
205955748,3, Noise,0.419045
205955888,3, Noise,0.43863500000000005
205955946,3,OTHPER,0.484646
205956034,3,OTHPER,0.804185
205956116,3, Noise,0.5503640000000001
205956124,3, Noise,0.587492
205956130,3,OTHPER,0.523637
205956207,3, Noise,0.6272310000000001
205956257,3, Noise,0.5167149999999999
205956283,3, Noise,0.503983
205956292,3, Noise,0.637029
205956334,3, Noise,0.735892
205956381,3,OTHPER,0.46983100000000005
205956404,3, Noise,0.585685
205956494,3, Noise,0.49479300000000004
205956699,3,OTHPER,0.525728
205956779,3, Noise,0.46353599999999995
