epic_number,Campaign,DJA_Class,DJA_Probability,Class
205927680,3, Noise,0.6105970000000001, Noise
205927714,3,OTHPER,0.721847,OTHPER
205927759,3, Noise,0.532473, Noise
205927870,3, Noise,0.529003, Noise
205927877,3, Noise,0.529488, Noise
205928073,3,OTHPER,0.780775,OTHPER
205928240,3, Noise,0.5120979999999999, Noise
205928279,3,OTHPER,0.5328149999999999,OTHPER
205928320,3,OTHPER,0.556615,OTHPER
205928328,3, Noise,0.650084, Noise
205928337,3, Noise,0.539637, Noise
205928376,3,OTHPER,0.641842,OTHPER
205928528,3, Noise,0.502505, Noise
205928705,3, Noise,0.552296, Noise
205928882,3,OTHPER,0.886667,OTHPER
205928894,3,OTHPER,0.912369,OTHPER
205928921,3,OTHPER,0.583989,OTHPER
205929020,3,OTHPER,0.70781,OTHPER
205929054,3, Noise,0.526547, Noise
205929116,3, Noise,0.509069, Noise
205929208,3, Noise,0.5294909999999999, Noise
205929224,3,OTHPER,0.882569,OTHPER
205929359,3,OTHPER,0.5550109999999999,OTHPER
205929445,3,OTHPER,0.785578,OTHPER
205929551,3,OTHPER,0.912543,OTHPER
205929562,3,OTHPER,0.552593,OTHPER
205929572,3,OTHPER,0.586186,OTHPER
205929651,3,  GDOR,0.5888479999999999,  GDOR
205929676,3, Noise,0.5543680000000001, Noise
205929760,3, Noise,0.728395, Noise
205929769,3, Noise,0.501496, Noise
205929982,3, Noise,0.537022, Noise
205930137,3, Noise,0.542926, Noise
205930168,3,OTHPER,0.827363,OTHPER
205930191,3, Noise,0.512678, Noise
205930485,3, Noise,0.538299, Noise
205930527,3, Noise,0.5980850000000001, Noise
205930624,3, Noise,0.704328, Noise
205930631,3,OTHPER,0.523846,OTHPER
205930685,3,OTHPER,0.5259229999999999,OTHPER
205930745,3, Noise,0.507305, Noise
205930806,3, Noise,0.640871, Noise
205930831,3, Noise,0.537776, Noise
205930903,3,OTHPER,0.880575,OTHPER
205931083,3, Noise,0.546339, Noise
205931197,3, Noise,0.501581, Noise
205931255,3,OTHPER,0.64295,OTHPER
205931546,3, Noise,0.544439, Noise
205931608,3, Noise,0.510462, Noise
205931628,3, Noise,0.627026, Noise
205931660,3,OTHPER,0.844474,OTHPER
205931694,3,    EA,0.500984, Noise
205931849,3,OTHPER,0.596134,OTHPER
205931870,3,OTHPER,0.549505,OTHPER
205931960,3,OTHPER,0.646943,OTHPER
205931975,3,OTHPER,0.6586770000000001,OTHPER
205932013,3, Noise,0.716125, Noise
205932188,3, Noise,0.503727, Noise
205932218,3, Noise,0.686634, Noise
205932775,3, Noise,0.5342439999999999, Noise
205932812,3, Noise,0.590629, Noise
205932844,3,OTHPER,0.929724,OTHPER
205932894,3, Noise,0.809874, Noise
205933069,3, Noise,0.601067, Noise
205933179,3, Noise,0.5052409999999999, Noise
205933284,3, Noise,0.534747, Noise
205933304,3,OTHPER,0.501939,OTHPER
205933375,3, Noise,0.534473, Noise
205933508,3,OTHPER,0.520039,OTHPER
205933516,3,OTHPER,0.504021,OTHPER
205933526,3, Noise,0.527752, Noise
205933722,3,OTHPER,0.5080479999999999,OTHPER
205933913,3, Noise,0.6107130000000001, Noise
205933949,3,OTHPER,0.563608,OTHPER
205934139,3,OTHPER,0.504265,OTHPER
205934148,3,OTHPER,0.519478,OTHPER
205934242,3, Noise,0.594287, Noise
205934270,3,OTHPER,0.610223,OTHPER
205934280,3, Noise,0.547133, Noise
205934370,3, Noise,0.527096, Noise
205934375,3, Noise,0.557792, Noise
205934378,3,  GDOR,0.7185729999999999,  GDOR
205934397,3,OTHPER,0.6240720000000001,OTHPER
205934486,3,OTHPER,0.516461,OTHPER
205934569,3,    EB,0.998682,    EB
205934686,3,OTHPER,0.703862,OTHPER
205934759,3, Noise,0.661333, Noise
205934805,3,OTHPER,0.5592520000000001,OTHPER
205934960,3,OTHPER,0.670234,OTHPER
205935022,3,OTHPER,0.891965,OTHPER
205935192,3, Noise,0.518599, Noise
205935341,3,OTHPER,0.8049689999999999,OTHPER
205935353,3, Noise,0.508042, Noise
205935417,3, Noise,0.554755, Noise
205935462,3, Noise,0.533129, Noise
205935513,3, Noise,0.572394, Noise
205935609,3, Noise,0.799269, Noise
205935633,3,OTHPER,0.616373,OTHPER
205935708,3,OTHPER,0.894172,OTHPER
205935783,3,OTHPER,0.660366,OTHPER
205936043,3, Noise,0.529881, Noise
205936120,3, Noise,0.7316819999999999, Noise
205936222,3,    EA,0.97886, Noise
205936318,3,OTHPER,0.502429,OTHPER
205936383,3, Noise,0.598374, Noise
205936544,3,OTHPER,0.51868,OTHPER
205936686,3,OTHPER,0.561584,OTHPER
205936714,3,OTHPER,0.587075,OTHPER
205936731,3,OTHPER,0.558724,OTHPER
205936867,3,OTHPER,0.575114,OTHPER
205936903,3, Noise,0.701869, Noise
205936921,3, Noise,0.591973, Noise
205936967,3,OTHPER,0.714693,OTHPER
205937021,3,OTHPER,0.608755,OTHPER
205937120,3, Noise,0.5570350000000001, Noise
205937146,3,OTHPER,0.71863,OTHPER
205937227,3, Noise,0.501837, Noise
205937442,3, Noise,0.508888, Noise
205937604,3,OTHPER,0.721039,OTHPER
205937656,3, Noise,0.571624, Noise
205937797,3, Noise,0.529088, Noise
205937851,3,OTHPER,0.533936,OTHPER
205937958,3, Noise,0.522439, Noise
205938041,3, Noise,0.5868770000000001, Noise
205938046,3, Noise,0.701921, Noise
205938121,3, Noise,0.694523, Noise
205938158,3, Noise,0.52654, Noise
205938174,3,OTHPER,0.76269,OTHPER
205938176,3, Noise,0.518016, Noise
205938210,3, Noise,0.6196010000000001, Noise
205938316,3, Noise,0.563926, Noise
205938338,3, Noise,0.527978, Noise
205938377,3, Noise,0.640867, Noise
205938404,3,OTHPER,0.613671,OTHPER
205938474,3,OTHPER,0.621997,OTHPER
205938625,3, Noise,0.540533, Noise
205938631,3,OTHPER,0.926153,OTHPER
205938653,3, Noise,0.617815, Noise
205938750,3, Noise,0.8235540000000001, Noise
205938753,3, Noise,0.536563, Noise
205938940,3,OTHPER,0.550822,OTHPER
205938941,3, Noise,0.535519, Noise
205938950,3, Noise,0.524215, Noise
205939162,3,OTHPER,0.569145,OTHPER
205939273,3, Noise,0.54056, Noise
205939315,3,    EA,0.6415420000000001, Noise
205939346,3,OTHPER,0.507053,OTHPER
205939498,3,OTHPER,0.629967,OTHPER
205939624,3, Noise,0.770308, Noise
205939680,3, Noise,0.500124, Noise
205939705,3,OTHPER,0.6428590000000001,OTHPER
205939706,3, Noise,0.5359229999999999, Noise
205939803,3,OTHPER,0.500482,OTHPER
205939865,3, Noise,0.537607, Noise
205940187,3,OTHPER,0.537301,OTHPER
205940229,3, Noise,0.533234, Noise
205940323,3,OTHPER,0.651791,OTHPER
205940410,3, Noise,0.6632020000000001, Noise
205940677,3, Noise,0.5317430000000001, Noise
205940708,3, Noise,0.5898899999999999, Noise
205940750,3,OTHPER,0.527436,OTHPER
205940760,3,OTHPER,0.521796,OTHPER
205941056,3,OTHPER,0.697713,OTHPER
205941194,3, Noise,0.522949, Noise
205941196,3, Noise,0.573062, Noise
205941211,3, Noise,0.524257, Noise
205941250,3,OTHPER,0.6331220000000001,OTHPER
205941270,3,OTHPER,0.5166470000000001,OTHPER
205941274,3,  RRab,0.960074,  RRab
205941296,3, Noise,0.514192, Noise
205941372,3,OTHPER,0.505576,OTHPER
205941410,3, Noise,0.501217, Noise
205941432,3,OTHPER,0.6122850000000001,OTHPER
205941448,3, Noise,0.621347, Noise
205941526,3, Noise,0.546115, Noise
205941565,3, Noise,0.7721640000000001, Noise
205941596,3,OTHPER,0.7862899999999999,OTHPER
205941600,3,OTHPER,0.529038,OTHPER
205941631,3,OTHPER,0.547979,OTHPER
205941799,3,OTHPER,0.558538,OTHPER
205941822,3, Noise,0.617257, Noise
205941857,3, Noise,0.692203, Noise
205941962,3, Noise,0.69604, Noise
205942107,3,OTHPER,0.5391560000000001,OTHPER
205942270,3, Noise,0.79114, Noise
205942336,3, Noise,0.611097, Noise
205942408,3,OTHPER,0.911961,OTHPER
205942440,3,OTHPER,0.584508,OTHPER
205942463,3, Noise,0.6711560000000001, Noise
205942552,3,OTHPER,0.5004689999999999,OTHPER
205942564,3,OTHPER,0.5287430000000001,OTHPER
205942682,3, Noise,0.554771, Noise
205942684,3, Noise,0.780957, Noise
205942762,3, Noise,0.5013380000000001, Noise
205942773,3, Noise,0.623028, Noise
205942778,3, Noise,0.527208, Noise
205942817,3, Noise,0.5681430000000001, Noise
205942838,3, Noise,0.684932, Noise
205942995,3, Noise,0.641317, Noise
205943009,3,  GDOR,0.764178,  GDOR
205943030,3,OTHPER,0.561549,OTHPER
205943150,3, Noise,0.5057699999999999, Noise
205943203,3, Noise,0.514895, Noise
205943233,3,OTHPER,0.819348,OTHPER
205943345,3,OTHPER,0.937264,OTHPER
205943540,3, Noise,0.635799, Noise
205943679,3, Noise,0.571616, Noise
205943686,3, Noise,0.730191, Noise
205943696,3,OTHPER,0.522706,OTHPER
205943728,3, Noise,0.503545, Noise
205943807,3, Noise,0.639788, Noise
205944178,3, Noise,0.6535310000000001, Noise
205944181,3, Noise,0.545112, Noise
205944358,3, Noise,0.528044, Noise
205944420,3, Noise,0.5269520000000001, Noise
205944453,3, Noise,0.677441, Noise
205944495,3, Noise,0.5259520000000001, Noise
205944548,3,OTHPER,0.671317,OTHPER
205944626,3,OTHPER,0.8648309999999999,OTHPER
205944723,3, Noise,0.53488, Noise
205945076,3,OTHPER,0.585665,OTHPER
205945130,3,OTHPER,0.712623,OTHPER
205945158,3, Noise,0.527608, Noise
205945162,3, Noise,0.515826, Noise
205945217,3, Noise,0.603704, Noise
205945260,3, Noise,0.555658, Noise
205945331,3, Noise,0.644521, Noise
205945340,3, Noise,0.552558, Noise
205945376,3, Noise,0.514538, Noise
205945514,3,OTHPER,0.5203720000000001,OTHPER
205945612,3, Noise,0.5211979999999999, Noise
205945695,3,OTHPER,0.5354949999999999,OTHPER
205945716,3, Noise,0.5392399999999999, Noise
205945757,3, Noise,0.549916, Noise
205945797,3, Noise,0.5541189999999999, Noise
205945914,3,OTHPER,0.948984,OTHPER
205945953,3,    EB,0.997281,    EB
205946087,3, Noise,0.572803, Noise
205946209,3, Noise,0.751005, Noise
205946304,3, Noise,0.528493, Noise
205946454,3, Noise,0.640977, Noise
205946456,3,OTHPER,0.977391,OTHPER
205946529,3,OTHPER,0.505855,OTHPER
205946702,3, Noise,0.575272, Noise
205946758,3,OTHPER,0.722855,OTHPER
205946785,3,OTHPER,0.805353,OTHPER
205946940,3, Noise,0.6370680000000001, Noise
205946992,3, Noise,0.710805, Noise
205947026,3, Noise,0.627163, Noise
205947067,3,OTHPER,0.638804,OTHPER
205947105,3, Noise,0.583979, Noise
205947161,3,OTHPER,0.611125,OTHPER
205947214,3,    EA,0.6096229999999999, Noise
205947286,3, Noise,0.5048699999999999, Noise
205947348,3, Noise,0.551354, Noise
205947443,3, Noise,0.588067, Noise
205947483,3, Noise,0.541198, Noise
205947522,3,OTHPER,0.52117,OTHPER
205947539,3,OTHPER,0.526304,OTHPER
205947774,3,  GDOR,0.580958, Noise
205947948,3,OTHPER,0.638628,OTHPER
205948117,3, Noise,0.5086510000000001, Noise
205948121,3, Noise,0.521623, Noise
205948257,3,OTHPER,0.576102,OTHPER
205948343,3,OTHPER,0.789513,OTHPER
205948419,3, Noise,0.5407850000000001, Noise
205948478,3,OTHPER,0.924374,OTHPER
205948516,3, Noise,0.7628119999999999, Noise
205948635,3,OTHPER,0.531824,OTHPER
205948681,3, Noise,0.5337, Noise
205948912,3,OTHPER,0.500971,OTHPER
205948974,3, Noise,0.509192, Noise
205949028,3,OTHPER,0.555979,OTHPER
205949066,3, Noise,0.632563, Noise
205949304,3, Noise,0.516042, Noise
205949322,3,OTHPER,0.8733299999999999,OTHPER
205949405,3, Noise,0.651457, Noise
205949539,3, Noise,0.8215450000000001, Noise
205949613,3, Noise,0.595908, Noise
205949643,3,OTHPER,0.853389,OTHPER
205949726,3, Noise,0.578952, Noise
205949783,3,OTHPER,0.711004,OTHPER
205950053,3, Noise,0.521227, Noise
205950253,3, Noise,0.50812, Noise
205950267,3, Noise,0.504981, Noise
205950308,3,OTHPER,0.587867,OTHPER
205950343,3, Noise,0.745015, Noise
205950374,3,OTHPER,0.5098520000000001,OTHPER
205950384,3,OTHPER,0.583307,OTHPER
205950574,3, Noise,0.629043, Noise
205950779,3, Noise,0.631737, Noise
205950983,3, Noise,0.5492090000000001, Noise
205951029,3,OTHPER,0.5872609999999999,OTHPER
205951113,3,OTHPER,0.7205699999999999,OTHPER
205951125,3,OTHPER,0.625778,OTHPER
205951131,3, Noise,0.596792, Noise
205951216,3, Noise,0.544571, Noise
205951387,3, Noise,0.911829, Noise
205951420,3, Noise,0.501649, Noise
205951739,3, Noise,0.5135, Noise
205951880,3, Noise,0.697023, Noise
205952084,3, Noise,0.540284, Noise
205952128,3, Noise,0.506649, Noise
205952309,3, Noise,0.5302979999999999, Noise
205952324,3, Noise,0.900724, Noise
205952359,3, Noise,0.6986899999999999, Noise
205952383,3,OTHPER,0.5275479999999999,OTHPER
205952497,3,OTHPER,0.507265,OTHPER
205952500,3, Noise,0.861296, Noise
205952590,3,OTHPER,0.603639,OTHPER
205952605,3, Noise,0.5206810000000001, Noise
205952803,3,OTHPER,0.516832,OTHPER
205952853,3,OTHPER,0.858369,OTHPER
205952863,3, Noise,0.589635, Noise
205952901,3, Noise,0.668694, Noise
205952931,3, Noise,0.5236689999999999, Noise
205952992,3, Noise,0.741577, Noise
205953137,3, Noise,0.790672, Noise
205953253,3,OTHPER,0.745217,OTHPER
205953287,3, Noise,0.570836, Noise
205953416,3, Noise,0.6202880000000001, Noise
205953481,3,OTHPER,0.680455,OTHPER
205953522,3, Noise,0.5059600000000001, Noise
205953578,3,OTHPER,0.907591,OTHPER
205953768,3, Noise,0.726632, Noise
205953789,3,OTHPER,0.917594,OTHPER
205953796,3, Noise,0.526325, Noise
205953808,3, Noise,0.808984, Noise
205954011,3, Noise,0.6456810000000001, Noise
205954042,3, Noise,0.5008859999999999, Noise
205954194,3, Noise,0.804079, Noise
205954223,3,OTHPER,0.517004,OTHPER
205954224,3, Noise,0.826833, Noise
205954257,3,OTHPER,0.544666,OTHPER
205954359,3,OTHPER,0.517848,OTHPER
205954366,3, Noise,0.646265, Noise
205954477,3, Noise,0.659709, Noise
205954517,3,  GDOR,0.908185,  GDOR
205954528,3, Noise,0.580484, Noise
205954593,3,OTHPER,0.663279,OTHPER
205954646,3, Noise,0.63477, Noise
205954958,3, Noise,0.524508, Noise
205955085,3,OTHPER,0.5287470000000001,OTHPER
205955086,3, Noise,0.8077529999999999, Noise
205955110,3,  RRab,0.540354,  RRab
205955212,3, Noise,0.518958, Noise
205955232,3, Noise,0.552192, Noise
205955475,3, Noise,0.5616220000000001, Noise
205955592,3,OTHPER,0.544554,OTHPER
205955599,3, Noise,0.500434, Noise
205955699,3,    EB,0.647076,OTHPER
205956034,3,OTHPER,0.804185,OTHPER
205956116,3, Noise,0.5503640000000001, Noise
205956124,3, Noise,0.587492, Noise
205956130,3,OTHPER,0.523637,OTHPER
205956207,3, Noise,0.6272310000000001, Noise
205956257,3, Noise,0.5167149999999999, Noise
205956283,3, Noise,0.503983, Noise
205956292,3, Noise,0.637029, Noise
205956334,3, Noise,0.735892, Noise
205956404,3, Noise,0.585685, Noise
205956699,3,OTHPER,0.525728,OTHPER
205956858,3, Noise,0.5720810000000001, Noise
205956919,3,OTHPER,0.529467,OTHPER
205957052,3,OTHPER,0.592908,OTHPER
205957093,3, Noise,0.8350870000000001, Noise
205957213,3, Noise,0.611132, Noise
205957286,3,OTHPER,0.54471,OTHPER
205957307,3, Noise,0.515901, Noise
205957328,3,OTHPER,0.811815,OTHPER
205957552,3,OTHPER,0.501867,OTHPER
205957634,3, Noise,0.5218020000000001, Noise
205957680,3, Noise,0.5387689999999999, Noise
205957977,3, Noise,0.589364, Noise
205958262,3, Noise,0.6816989999999999, Noise
205958273,3, Noise,0.623476, Noise
205958354,3, Noise,0.5105430000000001, Noise
205958363,3, Noise,0.5125029999999999, Noise
205958385,3,OTHPER,0.527519,OTHPER
205958522,3, Noise,0.575541, Noise
205958532,3, Noise,0.801294, Noise
205958534,3, Noise,0.53893, Noise
205958598,3, Noise,0.539035, Noise
205958628,3, Noise,0.5070479999999999, Noise
205958726,3, Noise,0.544384, Noise
205958836,3, Noise,0.5837979999999999, Noise
205959117,3, Noise,0.536863, Noise
205959132,3,OTHPER,0.531834,OTHPER
205959203,3, Noise,0.533646, Noise
205959204,3,OTHPER,0.777118,OTHPER
205959276,3, Noise,0.5123409999999999, Noise
205959339,3, Noise,0.5815779999999999, Noise
205959340,3, Noise,0.539334, Noise
205959345,3, Noise,0.7499140000000001, Noise
205959371,3,OTHPER,0.626825,OTHPER
205959383,3, Noise,0.632311, Noise
205959632,3,OTHPER,0.728309,OTHPER
205959755,3,OTHPER,0.54378,OTHPER
205959757,3, Noise,0.597144, Noise
205959783,3, Noise,0.5851069999999999, Noise
205959792,3, Noise,0.745448, Noise
205959912,3, Noise,0.74479, Noise
205960036,3, Noise,0.609487, Noise
205960097,3,OTHPER,0.531971,OTHPER
205960124,3, Noise,0.5884689999999999, Noise
205960134,3, Noise,0.546319, Noise
205960229,3,OTHPER,0.842148,OTHPER
205960685,3,OTHPER,0.655144,OTHPER
205960774,3,OTHPER,0.975854,OTHPER
205960841,3,OTHPER,0.529233,OTHPER
205960862,3,OTHPER,0.612959,OTHPER
205961165,3,OTHPER,0.562288,OTHPER
205961291,3, Noise,0.670665, Noise
205961502,3, Noise,0.538235, Noise
205961647,3, Noise,0.56053, Noise
205961664,3,OTHPER,0.545041,OTHPER
205961697,3,OTHPER,0.77632,OTHPER
205961736,3,OTHPER,0.699385,OTHPER
205961738,3,OTHPER,0.552747,OTHPER
205961768,3,OTHPER,0.932344,OTHPER
205961868,3, Noise,0.551064, Noise
205961905,3,OTHPER,0.626323,OTHPER
205961934,3, Noise,0.58315, Noise
205961983,3, Noise,0.564051, Noise
205962043,3,OTHPER,0.71055,OTHPER
205962080,3,OTHPER,0.772085,OTHPER
205962202,3, Noise,0.603776, Noise
205962262,3,    EB,0.801284,    EB
205962429,3, Noise,0.7760560000000001, Noise
205962447,3,OTHPER,0.57281,OTHPER
205962453,3,OTHPER,0.5371279999999999,OTHPER
205962467,3,OTHPER,0.543871,OTHPER
205962722,3, Noise,0.538099, Noise
205962734,3,OTHPER,0.890144,OTHPER
205962814,3, DSCUT,0.628463, Noise
205962876,3, Noise,0.504653, Noise
205962913,3, Noise,0.8459899999999999, Noise
205962979,3, Noise,0.537027, Noise
205963199,3, Noise,0.543983, Noise
205963211,3,OTHPER,0.948844,OTHPER
205963225,3, Noise,0.787183, Noise
205963226,3,OTHPER,0.808497,OTHPER
205963269,3,    EB,0.613128,    EB
205963341,3, Noise,0.593663, Noise
205963359,3, Noise,0.648958, Noise
205963376,3, Noise,0.56086, Noise
205963435,3, Noise,0.618318, Noise
205963547,3,OTHPER,0.759847,OTHPER
205963558,3, Noise,0.512191, Noise
205963569,3, Noise,0.500035, Noise
205963819,3,OTHPER,0.50356,OTHPER
205964003,3,OTHPER,0.570049,OTHPER
205964079,3,OTHPER,0.6889270000000001,OTHPER
205964147,3, Noise,0.523438, Noise
205964202,3, Noise,0.535011, Noise
205964285,3,    EB,0.926993,    EB
205964449,3, Noise,0.534292, Noise
205964468,3, Noise,0.529288, Noise
205964482,3, Noise,0.526223, Noise
205964484,3,OTHPER,0.634681,OTHPER
205964618,3, Noise,0.727221, Noise
205964642,3, Noise,0.604562, Noise
205964706,3,OTHPER,0.8345959999999999,OTHPER
205964708,3, Noise,0.613268, Noise
205964749,3, Noise,0.592867, Noise
205964817,3, Noise,0.787229, Noise
205964865,3,OTHPER,0.651265,OTHPER
205964871,3,OTHPER,0.6885359999999999,OTHPER
205965099,3,OTHPER,0.581176,OTHPER
205965144,3, Noise,0.508549, Noise
205965210,3, Noise,0.710833, Noise
205965232,3, Noise,0.519051, Noise
205965241,3, Noise,0.501833, Noise
205965289,3, Noise,0.5011329999999999, Noise
205965370,3, Noise,0.506758, Noise
205965398,3, Noise,0.54505, Noise
205965466,3, Noise,0.643271, Noise
205965538,3, Noise,0.566575, Noise
205965569,3,OTHPER,0.70326,OTHPER
205965595,3, Noise,0.517484, Noise
205965632,3, Noise,0.620075, Noise
205965692,3,OTHPER,0.981581,OTHPER
205965738,3,OTHPER,0.581114,OTHPER
205965841,3,OTHPER,0.610615,OTHPER
205965852,3, Noise,0.578296, Noise
205965923,3,OTHPER,0.678076,OTHPER
205966134,3, Noise,0.6840229999999999, Noise
205966258,3, Noise,0.523655, Noise
205966694,3, Noise,0.614529, Noise
205966866,3, Noise,0.5007510000000001, Noise
205967004,3, Noise,0.545349, Noise
205967062,3,OTHPER,0.8463870000000001,OTHPER
205967086,3,OTHPER,0.604965,OTHPER
205967156,3, Noise,0.7994979999999999, Noise
205967173,3, Noise,0.8536389999999999, Noise
205967265,3,OTHPER,0.8804860000000001,OTHPER
205967271,3,OTHPER,0.8332639999999999,OTHPER
205967358,3,OTHPER,0.784107,OTHPER
205967414,3, Noise,0.6016819999999999, Noise
205967509,3,OTHPER,0.603684,OTHPER
205967731,3, Noise,0.5631510000000001, Noise
205967828,3, Noise,0.5926859999999999, Noise
205967833,3,OTHPER,0.516977,OTHPER
205967849,3,OTHPER,0.5230520000000001,OTHPER
205967888,3, Noise,0.755576, Noise
205967955,3, Noise,0.572033, Noise
205968010,3, Noise,0.57465, Noise
205968049,3, Noise,0.608636, Noise
205968100,3,    EB,0.878785,    EB
205968111,3,OTHPER,0.5157619999999999,OTHPER
205968133,3, Noise,0.600184, Noise
205968202,3, Noise,0.70736, Noise
205968294,3, Noise,0.7027439999999999, Noise
205968336,3,OTHPER,0.7857430000000001,OTHPER
205968365,3,OTHPER,0.8334440000000001,OTHPER
205968379,3, Noise,0.643266, Noise
205968398,3, Noise,0.695439, Noise
205968627,3, Noise,0.5744520000000001, Noise
205968722,3, Noise,0.618837, Noise
205968733,3, Noise,0.5540930000000001, Noise
205968799,3, Noise,0.569531, Noise
205968957,3,OTHPER,0.6456430000000001,OTHPER
205968994,3, Noise,0.543697, Noise
205969013,3,OTHPER,0.567391,OTHPER
205969062,3,OTHPER,0.724793,OTHPER
205969073,3,  RRab,0.922717,  RRab
205969111,3, Noise,0.507017, Noise
205969165,3,OTHPER,0.554347,OTHPER
205969267,3, Noise,0.57992, Noise
205969268,3,OTHPER,0.743346,OTHPER
205969306,3, Noise,0.663467, Noise
205969319,3,OTHPER,0.5518770000000001,OTHPER
205969358,3,OTHPER,0.552442,OTHPER
205969632,3, Noise,0.7927850000000001, Noise
205969634,3, Noise,0.546755, Noise
205969705,3,OTHPER,0.514044,OTHPER
205969718,3, Noise,0.521179, Noise
205969828,3, Noise,0.507714, Noise
205969884,3,OTHPER,0.588568,OTHPER
205969957,3, Noise,0.7963899999999999, Noise
205969986,3,OTHPER,0.884141,OTHPER
205970092,3,OTHPER,0.513046,OTHPER
205970103,3, Noise,0.695589, Noise
205970157,3, Noise,0.677231, Noise
205970363,3,OTHPER,0.540768,OTHPER
205970402,3, Noise,0.716532, Noise
205970667,3, Noise,0.5323140000000001, Noise
205970692,3,OTHPER,0.650392,OTHPER
205970716,3, Noise,0.6157100000000001, Noise
205970855,3, Noise,0.868452, Noise
205970867,3, Noise,0.611283, Noise
205971075,3,OTHPER,0.5179090000000001,OTHPER
205971103,3,    EB,0.7966479999999999,    EB
205971106,3,OTHPER,0.518317,OTHPER
205971147,3, Noise,0.687543, Noise
205971219,3, Noise,0.5743060000000001, Noise
205971224,3,OTHPER,0.516358,OTHPER
205971236,3,OTHPER,0.529163,OTHPER
205971278,3, Noise,0.612953, Noise
205971313,3, Noise,0.531874, Noise
205971389,3,OTHPER,0.7393460000000001,OTHPER
205971438,3,OTHPER,0.603379,OTHPER
205971447,3, Noise,0.6047100000000001, Noise
205971617,3,OTHPER,0.5107510000000001,OTHPER
205971944,3,OTHPER,0.937103,OTHPER
