,epic_number,Campaign,DJA_Class,Probability,Class
608,205921511,3,OTHPER,0.5343319999999999,OTHPER
609,205921584,3, Noise,0.6410600000000001, Noise
610,205922003,3, Noise,0.626223, Noise
611,205922011,3, Noise,0.507107, Noise
612,205922368,3, Noise,0.5214840000000001, Noise
613,205922540,3, Noise,0.551584, Noise
614,205922684,3,OTHPER,0.656928,OTHPER
615,205922972,3, Noise,0.527292, Noise
616,205923133,3, Noise,0.5572550000000001, Noise
617,205923156,3, Noise,0.500464, Noise
618,205923351,3, Noise,0.562014, Noise
619,205923456,3, Noise,0.505279, Noise
620,205923537,3,OTHPER,0.738668,OTHPER
621,205923669,3,OTHPER,0.5007060000000001,OTHPER
622,205923787,3, Noise,0.5455270000000001, Noise
623,205923900,3, Noise,0.511245, Noise
624,205924154,3,OTHPER,0.658242,OTHPER
625,205924248,3, Noise,0.810587, Noise
626,205924302,3, Noise,0.524395, Noise
627,205924422,3,OTHPER,0.734109,OTHPER
628,205924423,3,OTHPER,0.733631,OTHPER
629,205924575,3, Noise,0.507541, Noise
630,205924593,3, Noise,0.528913, Noise
631,205924598,3, Noise,0.7333430000000001, Noise
632,205924614,3, Noise,0.570947,    EA
633,205924795,3, Noise,0.511262, Noise
634,205924957,3,OTHPER,0.5222289999999999,OTHPER
635,205925016,3,OTHPER,0.596453,OTHPER
636,205925018,3, Noise,0.5057729999999999, Noise
637,205925130,3,OTHPER,0.7676149999999999,OTHPER
638,205925135,3, Noise,0.823269, Noise
639,205925194,3, Noise,0.51886, Noise
640,205925404,3,OTHPER,0.53769,OTHPER
641,205925504,3,OTHPER,0.6009479999999999,OTHPER
642,205925602,3, Noise,0.5326380000000001, Noise
643,205925778,3,OTHPER,0.920226,OTHPER
644,205926077,3,OTHPER,0.5240779999999999,OTHPER
645,205926146,3, Noise,0.5809350000000001, Noise
646,205926240,3, Noise,0.724489, Noise
647,205926273,3, DSCUT,0.547992, DSCUT
648,205926283,3, Noise,0.687896, Noise
649,205926322,3, Noise,0.541981, Noise
650,205926333,3, Noise,0.7031470000000001, Noise
651,205926585,3,OTHPER,0.520732,OTHPER
652,205926618,3,OTHPER,0.6238520000000001,OTHPER
653,205926726,3, Noise,0.683072, Noise
654,205926751,3, Noise,0.6169640000000001, Noise
655,205926823,3, Noise,0.5915159999999999, Noise
656,205926843,3,OTHPER,0.967724,OTHPER
657,205926991,3, Noise,0.571241, Noise
658,205927117,3,OTHPER,0.518844,OTHPER
659,205927268,3,OTHPER,0.606111,OTHPER
660,205927366,3, Noise,0.518842, Noise
661,205927390,3, Noise,0.609049, Noise
662,205927392,3, Noise,0.508116, Noise
663,205927674,3,OTHPER,0.8795780000000001,OTHPER
664,205927680,3, Noise,0.6105970000000001, Noise
665,205927714,3,OTHPER,0.721847,OTHPER
666,205927759,3, Noise,0.532473, Noise
667,205927870,3, Noise,0.529003, Noise
668,205927877,3, Noise,0.529488, Noise
669,205928073,3,OTHPER,0.780775,OTHPER
670,205928240,3, Noise,0.5120979999999999, Noise
671,205928279,3,OTHPER,0.5328149999999999,OTHPER
672,205928320,3,OTHPER,0.556615,OTHPER
673,205928328,3, Noise,0.650084, Noise
674,205928337,3, Noise,0.539637, Noise
675,205928376,3,OTHPER,0.641842,OTHPER
676,205928528,3, Noise,0.502505, Noise
677,205928705,3, Noise,0.552296, Noise
678,205928882,3,OTHPER,0.886667,OTHPER
679,205928894,3,OTHPER,0.912369,OTHPER
680,205928921,3,OTHPER,0.583989,OTHPER
681,205929020,3,OTHPER,0.70781,OTHPER
682,205929054,3, Noise,0.526547, Noise
683,205929116,3, Noise,0.509069, Noise
684,205929208,3, Noise,0.5294909999999999, Noise
685,205929224,3,OTHPER,0.882569,OTHPER
686,205929359,3,OTHPER,0.5550109999999999,OTHPER
687,205929445,3,OTHPER,0.785578,OTHPER
688,205929551,3,OTHPER,0.912543,OTHPER
689,205929562,3,OTHPER,0.552593,OTHPER
690,205929572,3,OTHPER,0.586186,OTHPER
691,205929651,3,  GDOR,0.5888479999999999,  GDOR
692,205929676,3, Noise,0.5543680000000001, Noise
693,205929760,3, Noise,0.728395, Noise
694,205929769,3, Noise,0.501496, Noise
695,205929982,3, Noise,0.537022, Noise
696,205930137,3, Noise,0.542926, Noise
697,205930168,3,OTHPER,0.827363,OTHPER
698,205930191,3, Noise,0.512678, Noise
699,205930485,3, Noise,0.538299, Noise
700,205930527,3, Noise,0.5980850000000001, Noise
701,205930624,3, Noise,0.704328, Noise
702,205930631,3,OTHPER,0.523846,OTHPER
703,205930685,3,OTHPER,0.5259229999999999,OTHPER
704,205930745,3, Noise,0.507305, Noise
705,205930806,3, Noise,0.640871, Noise
706,205930831,3, Noise,0.537776, Noise
707,205930903,3,OTHPER,0.880575,OTHPER
708,205931083,3, Noise,0.546339, Noise
709,205931197,3, Noise,0.501581, Noise
710,205931255,3,OTHPER,0.64295,OTHPER
711,205931546,3, Noise,0.544439, Noise
712,205931608,3, Noise,0.510462, Noise
713,205931628,3, Noise,0.627026, Noise
714,205931660,3,OTHPER,0.844474,OTHPER
715,205931694,3,    EA,0.500984, Noise
716,205931849,3,OTHPER,0.596134,OTHPER
717,205931870,3,OTHPER,0.549505,OTHPER
718,205931960,3,OTHPER,0.646943,OTHPER
719,205931975,3,OTHPER,0.6586770000000001,OTHPER
720,205932013,3, Noise,0.716125, Noise
721,205932188,3, Noise,0.503727, Noise
722,205932218,3, Noise,0.686634, Noise
723,205932775,3, Noise,0.5342439999999999, Noise
724,205932812,3, Noise,0.590629, Noise
725,205932844,3,OTHPER,0.929724,OTHPER
726,205932894,3, Noise,0.809874, Noise
727,205933069,3, Noise,0.601067, Noise
728,205933179,3, Noise,0.5052409999999999, Noise
729,205933284,3, Noise,0.534747, Noise
730,205933304,3,OTHPER,0.501939,OTHPER
731,205933375,3, Noise,0.534473, Noise
732,205933508,3,OTHPER,0.520039,OTHPER
733,205933516,3,OTHPER,0.504021,OTHPER
734,205933526,3, Noise,0.527752, Noise
735,205933722,3,OTHPER,0.5080479999999999,OTHPER
736,205933913,3, Noise,0.6107130000000001, Noise
737,205933949,3,OTHPER,0.563608,OTHPER
738,205934139,3,OTHPER,0.504265,OTHPER
739,205934148,3,OTHPER,0.519478,OTHPER
740,205934242,3, Noise,0.594287, Noise
741,205934270,3,OTHPER,0.610223,OTHPER
742,205934280,3, Noise,0.547133, Noise
743,205934370,3, Noise,0.527096, Noise
744,205934375,3, Noise,0.557792, Noise
745,205934378,3,  GDOR,0.7185729999999999,  GDOR
746,205934397,3,OTHPER,0.6240720000000001,OTHPER
747,205934486,3,OTHPER,0.516461,OTHPER
748,205934569,3,    EB,0.998682,    EB
749,205934686,3,OTHPER,0.703862,OTHPER
750,205934759,3, Noise,0.661333, Noise
751,205934805,3,OTHPER,0.5592520000000001,OTHPER
752,205934960,3,OTHPER,0.670234,OTHPER
753,205935022,3,OTHPER,0.891965,OTHPER
754,205935192,3, Noise,0.518599, Noise
755,205935341,3,OTHPER,0.8049689999999999,OTHPER
756,205935353,3, Noise,0.508042, Noise
757,205935417,3, Noise,0.554755, Noise
758,205935462,3, Noise,0.533129, Noise
759,205935513,3, Noise,0.572394, Noise
760,205935609,3, Noise,0.799269, Noise
761,205935633,3,OTHPER,0.616373,OTHPER
762,205935708,3,OTHPER,0.894172,OTHPER
763,205935783,3,OTHPER,0.660366,OTHPER
764,205936043,3, Noise,0.529881, Noise
765,205936120,3, Noise,0.7316819999999999, Noise
766,205936222,3,    EA,0.97886, Noise
767,205936318,3,OTHPER,0.502429,OTHPER
768,205936383,3, Noise,0.598374, Noise
769,205936544,3,OTHPER,0.51868,OTHPER
770,205936686,3,OTHPER,0.561584,OTHPER
771,205936714,3,OTHPER,0.587075,OTHPER
772,205936731,3,OTHPER,0.558724,OTHPER
773,205936867,3,OTHPER,0.575114,OTHPER
774,205936903,3, Noise,0.701869, Noise
775,205936921,3, Noise,0.591973, Noise
776,205936967,3,OTHPER,0.714693,OTHPER
777,205937021,3,OTHPER,0.608755,OTHPER
778,205937120,3, Noise,0.5570350000000001, Noise
779,205937146,3,OTHPER,0.71863,OTHPER
780,205937227,3, Noise,0.501837, Noise
781,205937442,3, Noise,0.508888, Noise
782,205937604,3,OTHPER,0.721039,OTHPER
783,205937656,3, Noise,0.571624, Noise
784,205937797,3, Noise,0.529088, Noise
785,205937851,3,OTHPER,0.533936,OTHPER
786,205937958,3, Noise,0.522439, Noise
787,205938041,3, Noise,0.5868770000000001, Noise
788,205938046,3, Noise,0.701921, Noise
789,205938121,3, Noise,0.694523, Noise
790,205938158,3, Noise,0.52654, Noise
791,205938174,3,OTHPER,0.76269,OTHPER
792,205938176,3, Noise,0.518016, Noise
793,205938210,3, Noise,0.6196010000000001, Noise
794,205938316,3, Noise,0.563926, Noise
795,205938338,3, Noise,0.527978, Noise
796,205938377,3, Noise,0.640867, Noise
797,205938404,3,OTHPER,0.613671,OTHPER
798,205938474,3,OTHPER,0.621997,OTHPER
799,205938625,3, Noise,0.540533, Noise
800,205938631,3,OTHPER,0.926153,OTHPER
801,205938653,3, Noise,0.617815, Noise
802,205938750,3, Noise,0.8235540000000001, Noise
803,205938753,3, Noise,0.536563, Noise
804,205938940,3,OTHPER,0.550822,OTHPER
805,205938941,3, Noise,0.535519, Noise
806,205938950,3, Noise,0.524215, Noise
807,205939162,3,OTHPER,0.569145,OTHPER
808,205939273,3, Noise,0.54056, Noise
809,205939315,3,    EA,0.6415420000000001, Noise
810,205939346,3,OTHPER,0.507053,OTHPER
811,205939498,3,OTHPER,0.629967,OTHPER
812,205939624,3, Noise,0.770308, Noise
813,205939680,3, Noise,0.500124, Noise
814,205939705,3,OTHPER,0.6428590000000001,OTHPER
815,205939706,3, Noise,0.5359229999999999, Noise
816,205939803,3,OTHPER,0.500482,OTHPER
817,205939865,3, Noise,0.537607, Noise
818,205940187,3,OTHPER,0.537301,OTHPER
819,205940229,3, Noise,0.533234, Noise
820,205940323,3,OTHPER,0.651791,OTHPER
821,205940410,3, Noise,0.6632020000000001, Noise
822,205940677,3, Noise,0.5317430000000001, Noise
823,205940708,3, Noise,0.5898899999999999, Noise
824,205940750,3,OTHPER,0.527436,OTHPER
825,205940760,3,OTHPER,0.521796,OTHPER
826,205941056,3,OTHPER,0.697713,OTHPER
827,205941194,3, Noise,0.522949, Noise
828,205941196,3, Noise,0.573062, Noise
829,205941211,3, Noise,0.524257, Noise
830,205941250,3,OTHPER,0.6331220000000001,OTHPER
831,205941270,3,OTHPER,0.5166470000000001,OTHPER
832,205941274,3,  RRab,0.960074,  RRab
833,205941296,3, Noise,0.514192, Noise
834,205941372,3,OTHPER,0.505576,OTHPER
835,205941410,3, Noise,0.501217, Noise
836,205941432,3,OTHPER,0.6122850000000001,OTHPER
837,205941448,3, Noise,0.621347, Noise
838,205941526,3, Noise,0.546115, Noise
839,205941565,3, Noise,0.7721640000000001, Noise
840,205941596,3,OTHPER,0.7862899999999999,OTHPER
841,205941600,3,OTHPER,0.529038,OTHPER
842,205941631,3,OTHPER,0.547979,OTHPER
843,205941799,3,OTHPER,0.558538,OTHPER
844,205941822,3, Noise,0.617257, Noise
845,205941857,3, Noise,0.692203, Noise
846,205941962,3, Noise,0.69604, Noise
847,205942107,3,OTHPER,0.5391560000000001,OTHPER
848,205942270,3, Noise,0.79114, Noise
849,205942336,3, Noise,0.611097, Noise
850,205942408,3,OTHPER,0.911961,OTHPER
851,205942440,3,OTHPER,0.584508,OTHPER
852,205942463,3, Noise,0.6711560000000001, Noise
853,205942552,3,OTHPER,0.5004689999999999,OTHPER
854,205942564,3,OTHPER,0.5287430000000001,OTHPER
855,205942682,3, Noise,0.554771, Noise
856,205942684,3, Noise,0.780957, Noise
857,205942762,3, Noise,0.5013380000000001, Noise
858,205942773,3, Noise,0.623028, Noise
859,205942778,3, Noise,0.527208, Noise
860,205942817,3, Noise,0.5681430000000001, Noise
861,205942838,3, Noise,0.684932, Noise
862,205942995,3, Noise,0.641317, Noise
863,205943009,3,  GDOR,0.764178,  GDOR
864,205943030,3,OTHPER,0.561549,OTHPER
865,205943150,3, Noise,0.5057699999999999, Noise
866,205943203,3, Noise,0.514895, Noise
867,205943233,3,OTHPER,0.819348,OTHPER
868,205943345,3,OTHPER,0.937264,OTHPER
869,205943540,3, Noise,0.635799, Noise
870,205943679,3, Noise,0.571616, Noise
871,205943686,3, Noise,0.730191, Noise
872,205943696,3,OTHPER,0.522706,OTHPER
873,205943728,3, Noise,0.503545, Noise
874,205943807,3, Noise,0.639788, Noise
875,205944178,3, Noise,0.6535310000000001, Noise
876,205944181,3, Noise,0.545112, Noise
877,205944358,3, Noise,0.528044, Noise
878,205944420,3, Noise,0.5269520000000001, Noise
879,205944453,3, Noise,0.677441, Noise
880,205944495,3, Noise,0.5259520000000001, Noise
881,205944548,3,OTHPER,0.671317,OTHPER
882,205944626,3,OTHPER,0.8648309999999999,OTHPER
883,205944723,3, Noise,0.53488, Noise
884,205945076,3,OTHPER,0.585665,OTHPER
885,205945130,3,OTHPER,0.712623,OTHPER
886,205945158,3, Noise,0.527608, Noise
887,205945162,3, Noise,0.515826, Noise
888,205945217,3, Noise,0.603704, Noise
889,205945260,3, Noise,0.555658, Noise
890,205945331,3, Noise,0.644521, Noise
891,205945340,3, Noise,0.552558, Noise
892,205945376,3, Noise,0.514538, Noise
893,205945514,3,OTHPER,0.5203720000000001,OTHPER
894,205945612,3, Noise,0.5211979999999999, Noise
895,205945695,3,OTHPER,0.5354949999999999,OTHPER
896,205945716,3, Noise,0.5392399999999999, Noise
897,205945757,3, Noise,0.549916, Noise
898,205945797,3, Noise,0.5541189999999999, Noise
899,205945914,3,OTHPER,0.948984,OTHPER
900,205945953,3,    EB,0.997281,    EB
901,205946087,3, Noise,0.572803, Noise
902,205946209,3, Noise,0.751005, Noise
903,205946304,3, Noise,0.528493, Noise
904,205946454,3, Noise,0.640977, Noise
905,205946456,3,OTHPER,0.977391,OTHPER
906,205946529,3,OTHPER,0.505855,OTHPER
907,205946702,3, Noise,0.575272, Noise
908,205946758,3,OTHPER,0.722855,OTHPER
909,205946785,3,OTHPER,0.805353,OTHPER
910,205946940,3, Noise,0.6370680000000001, Noise
911,205946992,3, Noise,0.710805, Noise
912,205947026,3, Noise,0.627163, Noise
913,205947067,3,OTHPER,0.638804,OTHPER
914,205947105,3, Noise,0.583979, Noise
915,205947161,3,OTHPER,0.611125,OTHPER
916,205947214,3,    EA,0.6096229999999999, Noise
917,205947286,3, Noise,0.5048699999999999, Noise
918,205947348,3, Noise,0.551354, Noise
919,205947443,3, Noise,0.588067, Noise
920,205947483,3, Noise,0.541198, Noise
921,205947522,3,OTHPER,0.52117,OTHPER
922,205947539,3,OTHPER,0.526304,OTHPER
923,205947774,3,  GDOR,0.580958, Noise
924,205947948,3,OTHPER,0.638628,OTHPER
925,205948117,3, Noise,0.5086510000000001, Noise
926,205948121,3, Noise,0.521623, Noise
927,205948257,3,OTHPER,0.576102,OTHPER
928,205948343,3,OTHPER,0.789513,OTHPER
929,205948419,3, Noise,0.5407850000000001, Noise
930,205948478,3,OTHPER,0.924374,OTHPER
931,205948516,3, Noise,0.7628119999999999, Noise
932,205948635,3,OTHPER,0.531824,OTHPER
933,205948681,3, Noise,0.5337, Noise
934,205948912,3,OTHPER,0.500971,OTHPER
935,205948974,3, Noise,0.509192, Noise
936,205949028,3,OTHPER,0.555979,OTHPER
937,205949066,3, Noise,0.632563, Noise
938,205949304,3, Noise,0.516042, Noise
939,205949322,3,OTHPER,0.8733299999999999,OTHPER
940,205949405,3, Noise,0.651457, Noise
941,205949539,3, Noise,0.8215450000000001, Noise
942,205949613,3, Noise,0.595908, Noise
943,205949643,3,OTHPER,0.853389,OTHPER
944,205949726,3, Noise,0.578952, Noise
945,205949783,3,OTHPER,0.711004,OTHPER
946,205950053,3, Noise,0.521227, Noise
947,205950253,3, Noise,0.50812, Noise
948,205950267,3, Noise,0.504981, Noise
949,205950308,3,OTHPER,0.587867,OTHPER
950,205950343,3, Noise,0.745015, Noise
951,205950374,3,OTHPER,0.5098520000000001,OTHPER
952,205950384,3,OTHPER,0.583307,OTHPER
953,205950574,3, Noise,0.629043, Noise
954,205950779,3, Noise,0.631737, Noise
955,205950983,3, Noise,0.5492090000000001, Noise
956,205951029,3,OTHPER,0.5872609999999999,OTHPER
957,205951113,3,OTHPER,0.7205699999999999,OTHPER
958,205951125,3,OTHPER,0.625778,OTHPER
959,205951131,3, Noise,0.596792, Noise
960,205951216,3, Noise,0.544571, Noise
961,205951387,3, Noise,0.911829, Noise
962,205951420,3, Noise,0.501649, Noise
963,205951739,3, Noise,0.5135, Noise
964,205951880,3, Noise,0.697023, Noise
965,205952084,3, Noise,0.540284, Noise
966,205952128,3, Noise,0.506649, Noise
967,205952309,3, Noise,0.5302979999999999, Noise
968,205952324,3, Noise,0.900724, Noise
969,205952359,3, Noise,0.6986899999999999, Noise
970,205952383,3,OTHPER,0.5275479999999999,OTHPER
971,205952497,3,OTHPER,0.507265,OTHPER
972,205952500,3, Noise,0.861296, Noise
973,205952590,3,OTHPER,0.603639,OTHPER
974,205952605,3, Noise,0.5206810000000001, Noise
975,205952803,3,OTHPER,0.516832,OTHPER
976,205952853,3,OTHPER,0.858369,OTHPER
977,205952863,3, Noise,0.589635, Noise
978,205952901,3, Noise,0.668694, Noise
979,205952931,3, Noise,0.5236689999999999, Noise
980,205952992,3, Noise,0.741577, Noise
981,205953137,3, Noise,0.790672, Noise
982,205953253,3,OTHPER,0.745217,OTHPER
983,205953287,3, Noise,0.570836, Noise
984,205953416,3, Noise,0.6202880000000001, Noise
985,205953481,3,OTHPER,0.680455,OTHPER
986,205953522,3, Noise,0.5059600000000001, Noise
987,205953578,3,OTHPER,0.907591,OTHPER
988,205953768,3, Noise,0.726632, Noise
989,205953789,3,OTHPER,0.917594,OTHPER
990,205953796,3, Noise,0.526325, Noise
991,205953808,3, Noise,0.808984, Noise
992,205954011,3, Noise,0.6456810000000001, Noise
993,205954042,3, Noise,0.5008859999999999, Noise
994,205954194,3, Noise,0.804079, Noise
995,205954223,3,OTHPER,0.517004,OTHPER
996,205954224,3, Noise,0.826833, Noise
997,205954257,3,OTHPER,0.544666,OTHPER
998,205954359,3,OTHPER,0.517848,OTHPER
999,205954366,3, Noise,0.646265, Noise
1000,205954477,3, Noise,0.659709, Noise
1001,205954517,3,  GDOR,0.908185,  GDOR
1002,205954528,3, Noise,0.580484, Noise
1003,205954593,3,OTHPER,0.663279,OTHPER
1004,205954646,3, Noise,0.63477, Noise
1005,205954958,3, Noise,0.524508, Noise
1006,205955085,3,OTHPER,0.5287470000000001,OTHPER
1007,205955086,3, Noise,0.8077529999999999, Noise
1008,205955110,3,  RRab,0.540354,  RRab
1009,205955212,3, Noise,0.518958, Noise
1010,205955232,3, Noise,0.552192, Noise
1011,205955475,3, Noise,0.5616220000000001, Noise
1012,205955592,3,OTHPER,0.544554,OTHPER
1013,205955599,3, Noise,0.500434, Noise
1014,205955699,3,    EB,0.647076,OTHPER
1015,205956034,3,OTHPER,0.804185,OTHPER
1016,205956116,3, Noise,0.5503640000000001, Noise
1017,205956124,3, Noise,0.587492, Noise
1018,205956130,3,OTHPER,0.523637,OTHPER
1019,205956207,3, Noise,0.6272310000000001, Noise
1020,205956257,3, Noise,0.5167149999999999, Noise
1021,205956283,3, Noise,0.503983, Noise
1022,205956292,3, Noise,0.637029, Noise
1023,205956334,3, Noise,0.735892, Noise
1024,205956404,3, Noise,0.585685, Noise
1025,205956699,3,OTHPER,0.525728,OTHPER
1026,205956858,3, Noise,0.5720810000000001, Noise
1027,205956919,3,OTHPER,0.529467,OTHPER
1028,205957052,3,OTHPER,0.592908,OTHPER
1029,205957093,3, Noise,0.8350870000000001, Noise
1030,205957213,3, Noise,0.611132, Noise
1031,205957286,3,OTHPER,0.54471,OTHPER
1032,205957307,3, Noise,0.515901, Noise
1033,205957328,3,OTHPER,0.811815,OTHPER
1034,205957552,3,OTHPER,0.501867,OTHPER
1035,205957634,3, Noise,0.5218020000000001, Noise
1036,205957680,3, Noise,0.5387689999999999, Noise
1037,205957977,3, Noise,0.589364, Noise
1038,205958262,3, Noise,0.6816989999999999, Noise
1039,205958273,3, Noise,0.623476, Noise
1040,205958354,3, Noise,0.5105430000000001, Noise
1041,205958363,3, Noise,0.5125029999999999, Noise
1042,205958385,3,OTHPER,0.527519,OTHPER
1043,205958522,3, Noise,0.575541, Noise
1044,205958532,3, Noise,0.801294, Noise
1045,205958534,3, Noise,0.53893, Noise
1046,205958598,3, Noise,0.539035, Noise
1047,205958628,3, Noise,0.5070479999999999, Noise
1048,205958726,3, Noise,0.544384, Noise
1049,205958836,3, Noise,0.5837979999999999, Noise
1050,205959117,3, Noise,0.536863, Noise
1051,205959132,3,OTHPER,0.531834,OTHPER
1052,205959203,3, Noise,0.533646, Noise
1053,205959204,3,OTHPER,0.777118,OTHPER
1054,205959276,3, Noise,0.5123409999999999, Noise
1055,205959339,3, Noise,0.5815779999999999, Noise
1056,205959340,3, Noise,0.539334, Noise
1057,205959345,3, Noise,0.7499140000000001, Noise
1058,205959371,3,OTHPER,0.626825,OTHPER
1059,205959383,3, Noise,0.632311, Noise
1060,205959632,3,OTHPER,0.728309,OTHPER
1061,205959755,3,OTHPER,0.54378,OTHPER
1062,205959757,3, Noise,0.597144, Noise
1063,205959783,3, Noise,0.5851069999999999, Noise
1064,205959792,3, Noise,0.745448, Noise
1065,205959912,3, Noise,0.74479, Noise
1066,205960036,3, Noise,0.609487, Noise
1067,205960097,3,OTHPER,0.531971,OTHPER
1068,205960124,3, Noise,0.5884689999999999, Noise
1069,205960134,3, Noise,0.546319, Noise
1070,205960229,3,OTHPER,0.842148,OTHPER
1071,205960685,3,OTHPER,0.655144,OTHPER
1072,205960774,3,OTHPER,0.975854,OTHPER
1073,205960841,3,OTHPER,0.529233,OTHPER
1074,205960862,3,OTHPER,0.612959,OTHPER
1075,205961165,3,OTHPER,0.562288,OTHPER
1076,205961291,3, Noise,0.670665, Noise
1077,205961502,3, Noise,0.538235, Noise
1078,205961647,3, Noise,0.56053, Noise
1079,205961664,3,OTHPER,0.545041,OTHPER
1080,205961697,3,OTHPER,0.77632,OTHPER
1081,205961736,3,OTHPER,0.699385,OTHPER
1082,205961738,3,OTHPER,0.552747,OTHPER
1083,205961768,3,OTHPER,0.932344,OTHPER
1084,205961868,3, Noise,0.551064, Noise
1085,205961905,3,OTHPER,0.626323,OTHPER
1086,205961934,3, Noise,0.58315, Noise
1087,205961983,3, Noise,0.564051, Noise
1088,205962043,3,OTHPER,0.71055,OTHPER
1089,205962080,3,OTHPER,0.772085,OTHPER
1090,205962202,3, Noise,0.603776, Noise
1091,205962262,3,    EB,0.801284,    EB
1092,205962429,3, Noise,0.7760560000000001, Noise
1093,205962447,3,OTHPER,0.57281,OTHPER
1094,205962453,3,OTHPER,0.5371279999999999,OTHPER
1095,205962467,3,OTHPER,0.543871,OTHPER
1096,205962722,3, Noise,0.538099, Noise
1097,205962734,3,OTHPER,0.890144,OTHPER
1098,205962814,3, DSCUT,0.628463, Noise
1099,205962876,3, Noise,0.504653, Noise
1100,205962913,3, Noise,0.8459899999999999, Noise
1101,205962979,3, Noise,0.537027, Noise
1102,205963199,3, Noise,0.543983, Noise
1103,205963211,3,OTHPER,0.948844,OTHPER
1104,205963225,3, Noise,0.787183, Noise
1105,205963226,3,OTHPER,0.808497,OTHPER
1106,205963269,3,    EB,0.613128,OTHPER
1107,205963341,3, Noise,0.593663, Noise
1108,205963359,3, Noise,0.648958, Noise
1109,205963376,3, Noise,0.56086, Noise
1110,205963435,3, Noise,0.618318, Noise
